n,p,k,temperature,ph,label,ec,moisture
67.0,46.0,44.0,26.82489244,7.093328631,jute,1.04,62.4
84.0,37.0,42.0,25.49674786,6.691074249,jute,1.26,65.6
72.0,41.0,36.0,24.09874353,6.187746776,jute,1.03,71.7
71.0,56.0,37.0,23.18866654,6.491506245,jute,1.26,69.4
64.0,53.0,38.0,26.24347471,6.855362875,jute,0.92,71.1
65.0,54.0,39.0,23.75091572,7.124571593,jute,1.22,64.0
60.0,58.0,37.0,26.13871511,6.067302109,jute,0.91,70.4
86.0,39.0,43.0,26.14576648,6.432051512,jute,1.21,78.7
90.0,50.0,44.0,26.91643698,6.253408852000001,jute,1.2,68.1
91.0,38.0,36.0,26.5232969,7.287318722999999,jute,1.31,65.8
87.0,48.0,38.0,23.81579631,7.161865733,jute,1.2,73.6
72.0,41.0,36.0,26.50838667,6.065898282999999,jute,1.09,64.5
71.0,54.0,35.0,26.63952463,7.311077075,jute,1.04,74.2
82.0,46.0,41.0,23.325013100000003,6.581693772,jute,1.1,72.1
71.0,52.0,43.0,26.47549543,6.732826127,jute,1.27,66.7
80.0,43.0,43.0,23.78756036,6.014572075,jute,1.17,66.2
77.0,55.0,43.0,25.49941707,6.663559451,jute,1.3,73.9
95.0,57.0,41.0,23.24925555,6.434610995,jute,1.43,71.4
63.0,47.0,35.0,26.98582182,7.432768147000001,jute,1.17,74.2
93.0,43.0,38.0,23.61475336,6.987332927000001,jute,0.99,65.9
87.0,44.0,43.0,23.87484465,6.718725189,jute,1.13,73.8
88.0,52.0,39.0,23.92887902,6.880204617,jute,1.15,63.6
90.0,39.0,37.0,24.81441246,6.86106911,jute,1.32,71.7
90.0,39.0,43.0,24.44743944,6.7693455,jute,1.25,77.0
84.0,38.0,43.0,26.57421679,7.26158085,jute,1.12,61.3
91.0,21.0,26.0,26.33377983,7.261313694,coffee,1.21,73.0
107.0,21.0,26.0,26.45288458,7.235070264,coffee,0.82,57.2
83.0,38.0,35.0,25.70822684,7.18915558,coffee,1.14,52.2
108.0,24.0,31.0,24.12832546,6.431899747999999,coffee,1.28,57.7
116.0,28.0,34.0,23.44372334,6.42321105,coffee,1.1,60.1
116.0,23.0,25.0,23.4123707,6.869720196,coffee,1.52,61.1
109.0,31.0,27.0,23.05951896,6.973839707000001,coffee,1.14,58.2
89.0,25.0,34.0,23.07895447,7.184801627000001,coffee,0.95,57.1
118.0,18.0,32.0,27.6496114,6.351823783,coffee,1.27,49.4
111.0,32.0,34.0,25.46743689,6.392048018,coffee,1.34,65.6
84.0,36.0,28.0,26.7350622,6.119892347,coffee,1.21,60.0
85.0,33.0,25.0,26.20811417,6.910823945,coffee,0.92,63.4
99.0,15.0,27.0,27.0424167,6.501157208,coffee,1.36,64.9
81.0,30.0,31.0,24.65090184,7.027585558999999,coffee,1.09,56.4
95.0,39.0,29.0,27.35152643,7.13411409,coffee,1.19,59.9
81.0,34.0,30.0,25.17787724,6.6477659970000005,coffee,1.1,58.5
80.0,15.0,28.0,23.11438731,6.703270635,coffee,0.86,65.6
104.0,20.0,26.0,27.22783677,7.493191968,coffee,1.27,65.3
109.0,29.0,28.0,23.26316991,6.724688502999999,coffee,1.27,76.3
100.0,32.0,26.0,25.234661,6.043485685,coffee,1.23,51.4
100.0,24.0,28.0,25.59535262,7.101661011,coffee,1.11,70.3
83.0,21.0,28.0,25.5674832,7.466900682999999,coffee,1.13,70.9
120.0,23.0,28.0,25.67324193,6.877799264,coffee,1.17,66.9
104.0,26.0,30.0,24.40726724,6.410992833,coffee,1.51,63.1
108.0,33.0,31.0,23.69287069,7.393825704,coffee,1.22,63.2
91.0,25.0,26.0,24.53460016,7.482414225,coffee,1.09,66.0
86.0,26.0,27.0,27.13140403,6.081172981,coffee,1.18,69.3
98.0,18.0,27.0,27.56088634,6.516312148,coffee,1.1,69.9
111.0,27.0,31.0,23.59302313,6.0433309510000015,coffee,1.31,67.3
84.0,39.0,35.0,23.17714381,6.959404135,coffee,1.08,50.1
98.0,27.0,27.0,24.71384065,7.238109556,coffee,1.06,71.4
118.0,21.0,34.0,24.38534644,7.234258375,coffee,1.3,55.9
103.0,27.0,31.0,27.15998538,6.691541233,coffee,1.3,51.0
82.0,24.0,33.0,26.53543168,6.809593554,coffee,1.08,55.6
86.0,31.0,35.0,27.01207284,6.485761419,coffee,1.15,72.3
88.0,35.0,35.0,27.55906475,6.784460602,coffee,1.2,50.2
84.0,27.0,29.0,23.32293161,7.167092586,coffee,1.0,60.9
120.0,40.0,33.0,24.23850608,6.73410539,coffee,1.47,55.4
106.0,40.0,30.0,23.42611644,6.779984384,coffee,1.26,50.5
113.0,21.0,33.0,26.02241444,7.277422737999999,coffee,1.3,66.8
117.0,34.0,25.0,24.83846178,7.21270048,coffee,1.04,54.8
80.0,30.0,25.0,26.24092174,7.487266991,coffee,1.06,64.3
88.0,21.0,27.0,24.43011925,7.231166546,coffee,1.02,68.3
113.0,33.0,34.0,26.00373964,6.559817161000002,coffee,1.41,61.2
87.0,23.0,28.0,26.22367404,6.979590627,coffee,1.17,75.8
113.0,15.0,29.0,27.09617155,6.779230041,coffee,1.24,73.3
98.0,29.0,30.0,25.64004392,6.217974349,coffee,1.07,73.9
97.0,29.0,27.0,27.74576987,7.205078785,coffee,1.1,56.2
85.0,35.0,32.0,26.24928198,6.854011265,coffee,1.1,53.5
82.0,29.0,35.0,26.67377159,6.246872394,coffee,1.25,63.7
103.0,33.0,25.0,27.10210397,6.911066044,coffee,1.23,52.4
112.0,17.0,28.0,27.62975458,6.777417989,coffee,1.1,70.8
99.0,19.0,33.0,27.536454700000004,6.273741983,coffee,1.07,55.7
120.0,20.0,34.0,23.56960509,6.906124587000001,coffee,1.24,55.8
114.0,27.0,28.0,24.99451759,7.162802357,coffee,1.32,70.0
100.0,40.0,35.0,27.56441788,6.9557873510000015,coffee,1.39,69.0
108.0,35.0,25.0,23.98143338,6.971963169,coffee,1.22,63.2
115.0,31.0,30.0,24.22984659,6.840927967000001,coffee,1.33,52.7
87.0,28.0,30.0,25.60153969,6.536676653,coffee,1.21,64.5
82.0,24.0,26.0,24.31274458,6.089443602999999,coffee,1.01,62.5
94.0,26.0,27.0,26.36629861,7.456460375,coffee,1.09,63.6
87.0,28.0,35.0,26.5602777,6.759211911,coffee,1.2,59.9
118.0,40.0,35.0,26.35034208,7.460174812000001,coffee,1.27,54.5
87.0,38.0,29.0,25.20406808,6.652642579,coffee,1.07,62.5
92.0,40.0,30.0,23.35723208,6.026287448,coffee,1.16,61.3
97.0,22.0,26.0,23.60567546,6.074190142000001,coffee,1.17,67.7
99.0,40.0,32.0,24.18471151,7.0455430560000005,coffee,1.08,63.0
89.0,28.0,33.0,26.44414097,6.9932360010000005,coffee,1.06,57.4
112.0,39.0,29.0,26.12492233,6.726528895,coffee,1.35,62.7
111.0,28.0,26.0,27.77363343,6.937352845,coffee,1.19,73.1
114.0,20.0,26.0,25.55656667,7.27905689,coffee,1.32,73.4
117.0,26.0,30.0,27.92374437,7.079850922,coffee,1.53,49.2
111.0,29.0,31.0,26.05968403,6.136286518,coffee,1.36,58.7
119.0,30.0,28.0,26.35770906,6.5052036960000015,coffee,1.33,65.8
116.0,40.0,33.0,24.91370487,7.042089492000001,coffee,1.32,60.5
95.0,37.0,35.0,27.31317116,6.348337518999998,coffee,1.25,75.5
86.0,40.0,33.0,26.1387869,7.432322234,coffee,1.18,53.7
117.0,37.0,32.0,23.1069385,6.787658922,coffee,1.25,61.4
105.0,18.0,35.0,23.52648086,6.743417121,coffee,1.19,63.2
109.0,23.0,25.0,25.11711046,7.00733163,coffee,1.12,73.9
80.0,18.0,31.0,24.02952505,7.303033217,coffee,1.15,60.8
101.0,31.0,26.0,26.70897548,6.861235184,coffee,1.22,62.8
103.0,33.0,33.0,26.71717393,7.131435858,coffee,1.34,47.1
93.0,26.0,27.0,24.59245684,7.288211994,coffee,1.15,55.3
104.0,35.0,28.0,27.51006055,6.983732393,coffee,1.03,58.4
116.0,36.0,25.0,27.57847581,6.172090205,coffee,1.31,57.0
107.0,38.0,29.0,26.65069302,6.35118177,coffee,1.25,52.7
101.0,33.0,33.0,26.97251562,6.908671378999999,coffee,1.45,58.3
107.0,31.0,31.0,23.17124551,6.766184468,coffee,1.33,57.0
99.0,16.0,30.0,23.52652084,6.392791654,coffee,1.25,70.1
103.0,40.0,30.0,27.30901814,6.3483162570000005,coffee,1.3,54.1
118.0,31.0,34.0,27.54823036,6.123796057000001,coffee,1.15,69.7
106.0,21.0,35.0,25.627355,7.4285236339999985,coffee,1.18,70.3
116.0,38.0,34.0,23.29250318,6.020947179,coffee,1.36,67.3
97.0,35.0,26.0,24.91461008,6.334610249,coffee,1.03,58.1
107.0,34.0,32.0,26.77463708,6.78006386,coffee,1.26,68.9
99.0,15.0,27.0,27.41711238,6.086922359,coffee,1.2,55.0
118.0,33.0,30.0,24.13179691,6.362607851,coffee,1.5,67.1
117.0,32.0,34.0,26.2724184,6.758792552,coffee,1.19,51.5
104.0,18.0,30.0,23.60301571,6.779832611000002,coffee,1.17,59.0
90.0,42.0,43.0,20.87974371,6.502985292,rice,1.38,92.9
89.84375,42.5,42.9375,20.90757865,6.519707513,rice,1.2,93.7
89.6875,43.0,42.875,20.93541358,6.536429734,rice,1.28,100.0
89.53125,43.5,42.8125,20.96324852,6.553151955,rice,1.29,100.0
89.375,44.0,42.75,20.99108346,6.569874176,rice,1.24,96.7
89.21875,44.5,42.6875,21.01891839,6.586596397,rice,1.22,98.2
89.0625,45.0,42.625,21.04675333,6.603318617,rice,1.28,100.0
88.90625,45.5,42.5625,21.07458827,6.620040838,rice,1.22,100.0
88.75,46.0,42.5,21.10242321,6.636763059,rice,1.28,100.0
88.59375,46.5,42.4375,21.13025814,6.65348528,rice,1.26,94.0
88.4375,47.0,42.375,21.15809308,6.670207501,rice,1.19,95.4
88.28125,47.5,42.3125,21.18592802,6.686929722,rice,1.08,100.0
88.125,48.0,42.25,21.21376295,6.703651943,rice,1.31,98.0
87.96875,48.5,42.1875,21.24159789,6.720374164,rice,1.23,99.7
87.8125,49.0,42.125,21.26943283,6.737096385,rice,1.2,100.0
87.65625,49.5,42.0625,21.29726776,6.753818606,rice,1.1,96.9
87.5,50.0,42.0,21.3251027,6.770540827,rice,1.0,100.0
87.34375,50.5,41.9375,21.35293764,6.787263047,rice,1.39,95.1
87.1875,51.0,41.875,21.38077257,6.803985268,rice,1.08,99.4
87.03125,51.5,41.8125,21.40860751,6.820707489,rice,1.38,98.5
86.875,52.0,41.75,21.43644245,6.83742971,rice,1.06,96.6
86.71875,52.5,41.6875,21.46427738,6.854151931,rice,1.2,99.9
86.5625,53.0,41.625,21.49211232,6.870874152,rice,1.34,98.2
86.40625,53.5,41.5625,21.51994726,6.887596373,rice,1.32,98.4
86.25,54.0,41.5,21.5477822,6.904318594,rice,1.05,100.0
86.09375,54.5,41.4375,21.57561713,6.921040815,rice,1.24,100.0
85.9375,55.0,41.375,21.60345207,6.937763036,rice,1.08,98.6
85.78125,55.5,41.3125,21.63128701,6.954485256,rice,1.26,100.0
85.625,56.0,41.25,21.65912194,6.971207477,rice,1.09,100.0
85.46875,56.5,41.1875,21.68695688,6.987929698,rice,1.08,100.0
85.3125,57.0,41.125,21.71479182,7.004651919,rice,1.08,100.0
85.15625,57.5,41.0625,21.74262675,7.02137414,rice,1.07,100.0
84.21875,57.90625,41.09375,21.80902411,7.063162323,rice,1.4,97.8
83.4375,57.8125,41.1875,21.84758653,7.088228285,rice,1.12,100.0
82.65625,57.71875,41.28125,21.88614895,7.113294247,rice,1.23,100.0
81.875,57.625,41.375,21.92471137,7.138360209,rice,1.1,100.0
81.09375,57.53125,41.46875,21.96327379,7.163426171,rice,1.11,100.0
80.3125,57.4375,41.5625,22.00183621,7.188492133,rice,1.17,100.0
79.53125,57.34375,41.65625,22.04039863,7.213558095,rice,1.28,100.0
78.75,57.25,41.75,22.07896106,7.238624057,rice,1.11,100.0
77.96875,57.15625,41.84375,22.11752348,7.263690019,rice,1.16,100.0
77.1875,57.0625,41.9375,22.1560859,7.288755981,rice,1.17,100.0
76.40625,56.96875,42.03125,22.19464832,7.313821943,rice,1.08,100.0
75.625,56.875,42.125,22.23321074,7.338887905,rice,1.1,100.0
74.84375,56.78125,42.21875,22.27177316,7.363953867,rice,1.43,100.0
74.0625,56.6875,42.3125,22.31033558,7.389019829,rice,0.92,100.0
73.28125,56.59375,42.40625,22.348898,7.414085791,rice,1.11,100.0
72.5,56.5,42.5,22.38746042,7.439151753,rice,1.17,100.0
71.71875,56.40625,42.59375,22.42602284,7.464217714,rice,1.12,100.0
70.9375,56.3125,42.6875,22.46458526,7.489283676,rice,1.12,100.0
70.15625,56.21875,42.78125,22.50314768,7.514349638,rice,1.01,100.0
69.375,56.125,42.875,22.5417101,7.5394156,rice,1.23,100.0
68.59375,56.03125,42.96875,22.58027252,7.564481562,rice,1.09,100.0
67.8125,55.9375,43.0625,22.61883494,7.589547524,rice,1.22,100.0
67.03125,55.84375,43.15625,22.65739736,7.614613486,rice,1.12,100.0
66.25,55.75,43.25,22.69595979,7.639679448,rice,0.95,100.0
65.46875,55.65625,43.34375,22.73452221,7.66474541,rice,1.1,100.0
64.6875,55.5625,43.4375,22.77308463,7.689811372,rice,1.27,100.0
63.90625,55.46875,43.53125,22.81164705,7.714877334,rice,1.13,100.0
63.125,55.375,43.625,22.85020947,7.739943296,rice,1.11,100.0
62.34375,55.28125,43.71875,22.88877189,7.765009258,rice,1.01,100.0
61.5625,55.1875,43.8125,22.92733431,7.79007522,rice,1.1,100.0
60.78125,55.09375,43.90625,22.96589673,7.815141182,rice,1.13,100.0
60.4375,54.375,43.875,23.11341656,7.813338199,rice,1.11,100.0
60.875,53.75,43.75,23.22237398,7.786469254,rice,1.11,100.0
61.3125,53.125,43.625,23.33133139,7.759600309,rice,1.13,100.0
61.75,52.5,43.5,23.4402888,7.732731364,rice,1.08,100.0
62.1875,51.875,43.375,23.54924621,7.705862419,rice,1.09,100.0
62.625,51.25,43.25,23.65820363,7.678993474,rice,1.01,100.0
63.0625,50.625,43.125,23.76716104,7.652124529,rice,1.2,100.0
63.5,50.0,43.0,23.87611845,7.625255584,rice,0.97,100.0
63.9375,49.375,42.875,23.98507586,7.598386639,rice,1.14,100.0
64.375,48.75,42.75,24.09403328,7.571517694,rice,1.0,100.0
64.8125,48.125,42.625,24.20299069,7.544648749,rice,1.0,100.0
65.25,47.5,42.5,24.3119481,7.517779804,rice,1.02,100.0
65.6875,46.875,42.375,24.42090551,7.490910859,rice,1.33,100.0
66.125,46.25,42.25,24.52986293,7.464041914,rice,1.14,100.0
66.5625,45.625,42.125,24.63882034,7.437172969,rice,1.14,100.0
67.0,45.0,42.0,24.74777775,7.410304025,rice,1.17,100.0
67.4375,44.375,41.875,24.85673516,7.38343508,rice,1.38,100.0
67.875,43.75,41.75,24.96569258,7.356566135,rice,1.14,100.0
68.3125,43.125,41.625,25.07464999,7.32969719,rice,1.4,100.0
68.75,42.5,41.5,25.1836074,7.302828245,rice,1.17,100.0
69.1875,41.875,41.375,25.29256481,7.2759593,rice,1.3,100.0
69.625,41.25,41.25,25.40152223,7.249090355,rice,1.07,100.0
70.0625,40.625,41.125,25.51047964,7.22222141,rice,1.14,100.0
70.5,40.0,41.0,25.61943705,7.195352465,rice,0.88,100.0
70.9375,39.375,40.875,25.72839446,7.16848352,rice,0.93,100.0
71.375,38.75,40.75,25.83735188,7.141614575,rice,0.98,100.0
71.8125,38.125,40.625,25.94630929,7.11474563,rice,1.12,100.0
72.25,37.5,40.5,26.0552667,7.087876685,rice,1.08,100.0
72.6875,36.875,40.375,26.16422411,7.06100774,rice,0.92,100.0
73.125,36.25,40.25,26.27318153,7.034138795,rice,1.0,100.0
73.5625,35.625,40.125,26.38213894,7.00726985,rice,1.13,100.0
74.125,35.21875,40.0625,26.29231755,7.000653155,rice,1.14,100.0
74.25,35.4375,40.125,26.09353875,7.020905404,rice,1.09,100.0
74.375,35.65625,40.1875,25.89475996,7.041157654,rice,1.11,100.0
74.5,35.875,40.25,25.69598116,7.061409903,rice,1.03,100.0
74.625,36.09375,40.3125,25.49720236,7.081662153,rice,0.97,100.0
74.75,36.3125,40.375,25.29842356,7.101914402,rice,0.95,100.0
74.875,36.53125,40.4375,25.09964477,7.122166652,rice,0.85,100.0
75.0,36.75,40.5,24.90086597,7.142418901,rice,1.16,100.0
75.125,36.96875,40.5625,24.70208717,7.162671151,rice,0.98,100.0
75.25,37.1875,40.625,24.50330837,7.182923401,rice,0.98,100.0
75.375,37.40625,40.6875,24.30452957,7.20317565,rice,1.18,100.0
75.5,37.625,40.75,24.10575078,7.2234279,rice,1.15,100.0
75.625,37.84375,40.8125,23.90697198,7.243680149,rice,1.25,100.0
75.75,38.0625,40.875,23.70819318,7.263932399,rice,1.07,100.0
75.875,38.28125,40.9375,23.50941438,7.284184648,rice,1.17,100.0
76.0,38.5,41.0,23.31063559,7.304436898,rice,1.21,100.0
76.125,38.71875,41.0625,23.11185679,7.324689148,rice,0.98,100.0
76.25,38.9375,41.125,22.91307799,7.344941397,rice,1.02,100.0
76.375,39.15625,41.1875,22.71429919,7.365193647,rice,1.25,100.0
76.5,39.375,41.25,22.51552039,7.385445896,rice,1.09,100.0
76.625,39.59375,41.3125,22.3167416,7.405698146,rice,1.11,100.0
76.75,39.8125,41.375,22.1179628,7.425950395,rice,1.26,100.0
76.875,40.03125,41.4375,21.919184,7.446202645,rice,1.38,100.0
77.0,40.25,41.5,21.7204052,7.466454895,rice,1.13,100.0
77.125,40.46875,41.5625,21.5216264,7.486707144,rice,1.06,100.0
77.25,40.6875,41.625,21.32284761,7.506959394,rice,1.19,100.0
77.375,40.90625,41.6875,21.12406881,7.527211643,rice,1.17,100.0
77.5,41.125,41.75,20.92529001,7.547463893,rice,1.16,100.0
77.625,41.34375,41.8125,20.72651121,7.567716142,rice,1.27,100.0
77.75,41.5625,41.875,20.52773242,7.587968392,rice,1.26,100.0
77.875,41.78125,41.9375,20.32895362,7.608220641,rice,1.13,100.0
77.71875,41.84375,42.0,20.22167088,7.611128535,rice,1.14,100.0
77.4375,41.6875,42.0,20.31316694,7.593784179,rice,1.11,100.0
77.15625,41.53125,42.0,20.404663,7.576439823,rice,1.08,100.0
76.875,41.375,42.0,20.49615906,7.559095468,rice,1.0,100.0
76.59375,41.21875,42.0,20.58765512,7.541751112,rice,1.13,100.0
76.3125,41.0625,42.0,20.67915118,7.524406756,rice,1.03,100.0
76.03125,40.90625,42.0,20.77064724,7.5070624,rice,1.04,100.0
75.75,40.75,42.0,20.8621433,7.489718044,rice,1.14,100.0
75.46875,40.59375,42.0,20.95363935,7.472373688,rice,1.03,100.0
75.1875,40.4375,42.0,21.04513541,7.455029332,rice,1.16,100.0
74.90625,40.28125,42.0,21.13663147,7.437684976,rice,1.29,100.0
74.625,40.125,42.0,21.22812753,7.42034062,rice,1.11,100.0
74.34375,39.96875,42.0,21.31962359,7.402996265,rice,1.18,100.0
74.0625,39.8125,42.0,21.41111965,7.385651909,rice,1.07,100.0
73.78125,39.65625,42.0,21.50261571,7.368307553,rice,1.01,100.0
73.5,39.5,42.0,21.59411177,7.350963197,rice,1.18,100.0
73.21875,39.34375,42.0,21.68560783,7.333618841,rice,1.1,100.0
72.9375,39.1875,42.0,21.77710389,7.316274485,rice,1.02,100.0
72.65625,39.03125,42.0,21.86859995,7.298930129,rice,1.17,100.0
72.375,38.875,42.0,21.96009601,7.281585774,rice,0.95,100.0
72.09375,38.71875,42.0,22.05159207,7.264241418,rice,1.15,100.0
71.8125,38.5625,42.0,22.14308813,7.246897062,rice,1.12,100.0
71.53125,38.40625,42.0,22.23458419,7.229552706,rice,0.98,100.0
71.25,38.25,42.0,22.32608025,7.21220835,rice,1.09,100.0
70.96875,38.09375,42.0,22.4175763,7.194863994,rice,1.15,100.0
70.6875,37.9375,42.0,22.50907236,7.177519638,rice,0.95,100.0
70.40625,37.78125,42.0,22.60056842,7.160175282,rice,1.14,100.0
70.125,37.625,42.0,22.69206448,7.142830926,rice,1.07,100.0
69.84375,37.46875,42.0,22.78356054,7.125486571,rice,0.97,100.0
69.5625,37.3125,42.0,22.8750566,7.108142215,rice,1.1,100.0
69.28125,37.15625,42.0,22.96655266,7.090797859,rice,1.09,100.0
69.0,37.5625,41.875,23.04713588,7.030558259,rice,1.27,100.0
69.0,38.125,41.75,23.03622305,6.987663014,rice,1.08,100.0
69.0,38.6875,41.625,23.02531021,6.94476777,rice,1.06,100.0
69.0,39.25,41.5,23.01439738,6.901872525,rice,0.98,100.0
69.0,39.8125,41.375,23.00348454,6.858977281,rice,1.07,100.0
69.0,40.375,41.25,22.99257171,6.816082036,rice,1.0,100.0
69.0,40.9375,41.125,22.98165887,6.773186792,rice,1.09,100.0
69.0,41.5,41.0,22.97074604,6.730291547,rice,1.17,100.0
69.0,42.0625,40.875,22.9598332,6.687396303,rice,1.26,100.0
69.0,42.625,40.75,22.94892036,6.644501058,rice,1.09,100.0
69.0,43.1875,40.625,22.93800753,6.601605814,rice,0.93,100.0
69.0,43.75,40.5,22.92709469,6.558710569,rice,1.01,100.0
69.0,44.3125,40.375,22.91618186,6.515815325,rice,1.01,100.0
69.0,44.875,40.25,22.90526902,6.47292008,rice,1.1,100.0
69.0,45.4375,40.125,22.89435619,6.430024836,rice,1.18,100.0
69.0,46.0,40.0,22.88344335,6.387129592,rice,1.08,100.0
69.0,46.5625,39.875,22.87253051,6.344234347,rice,1.2,100.0
69.0,47.125,39.75,22.86161768,6.301339103,rice,1.2,100.0
69.0,47.6875,39.625,22.85070484,6.258443858,rice,1.26,100.0
69.0,48.25,39.5,22.83979201,6.215548614,rice,1.1,100.0
69.0,48.8125,39.375,22.82887917,6.172653369,rice,1.17,100.0
69.0,49.375,39.25,22.81796634,6.129758125,rice,0.94,100.0
69.0,49.9375,39.125,22.8070535,6.08686288,rice,1.22,100.0
69.0,50.5,39.0,22.79614067,6.043967636,rice,0.94,100.0
69.0,51.0625,38.875,22.78522783,6.001072391,rice,1.17,100.0
69.0,51.625,38.75,22.77431499,5.958177147,rice,1.19,100.0
69.0,52.1875,38.625,22.76340216,5.915281902,rice,0.95,100.0
69.0,52.75,38.5,22.75248932,5.872386658,rice,1.22,100.0
69.0,53.3125,38.375,22.74157649,5.829491413,rice,0.97,100.0
69.0,53.875,38.25,22.73066365,5.786596169,rice,1.28,100.0
69.0,54.4375,38.125,22.71975082,5.743700924,rice,1.14,100.0
69.78125,54.9375,38.0625,22.63286628,5.701362602,rice,1.1,100.0
70.5625,54.875,38.125,22.55689458,5.701919524,rice,1.1,100.0
71.34375,54.8125,38.1875,22.48092288,5.702476445,rice,1.26,100.0
72.125,54.75,38.25,22.40495119,5.703033367,rice,1.08,100.0
72.90625,54.6875,38.3125,22.32897949,5.703590289,rice,1.06,100.0
73.6875,54.625,38.375,22.25300779,5.704147211,rice,1.02,100.0
74.46875,54.5625,38.4375,22.17703609,5.704704133,rice,1.2,100.0
75.25,54.5,38.5,22.10106439,5.705261055,rice,1.13,100.0
76.03125,54.4375,38.5625,22.02509269,5.705817976,rice,1.19,100.0
76.8125,54.375,38.625,21.94912099,5.706374898,rice,0.96,100.0
77.59375,54.3125,38.6875,21.87314929,5.70693182,rice,1.16,100.0
78.375,54.25,38.75,21.7971776,5.707488742,rice,1.22,100.0
79.15625,54.1875,38.8125,21.7212059,5.708045664,rice,1.07,100.0
79.9375,54.125,38.875,21.6452342,5.708602585,rice,1.2,100.0
80.71875,54.0625,38.9375,21.5692625,5.709159507,rice,1.29,100.0
81.5,54.0,39.0,21.4932908,5.709716429,rice,1.08,100.0
82.28125,53.9375,39.0625,21.4173191,5.710273351,rice,1.22,100.0
83.0625,53.875,39.125,21.3413474,5.710830273,rice,1.14,100.0
83.84375,53.8125,39.1875,21.2653757,5.711387194,rice,1.1,100.0
84.625,53.75,39.25,21.18940401,5.711944116,rice,1.28,100.0
85.40625,53.6875,39.3125,21.11343231,5.712501038,rice,1.07,100.0
86.1875,53.625,39.375,21.03746061,5.71305796,rice,1.2,100.0
86.96875,53.5625,39.4375,20.96148891,5.713614882,rice,1.09,100.0
87.75,53.5,39.5,20.88551721,5.714171803,rice,1.19,100.0
88.53125,53.4375,39.5625,20.80954551,5.714728725,rice,1.14,100.0
89.3125,53.375,39.625,20.73357381,5.715285647,rice,1.11,100.0
90.09375,53.3125,39.6875,20.65760211,5.715842569,rice,1.11,100.0
90.875,53.25,39.75,20.58163042,5.716399491,rice,1.27,100.0
91.65625,53.1875,39.8125,20.50565872,5.716956413,rice,1.1,100.0
92.4375,53.125,39.875,20.42968702,5.717513334,rice,1.34,100.0
93.21875,53.0625,39.9375,20.35371532,5.718070256,rice,1.16,100.0
94.0,53.0,40.0,20.27774362,5.718627178,rice,1.16,100.0
93.84375,53.03125,39.9375,20.4101854,5.748837154,rice,1.08,100.0
93.6875,53.0625,39.875,20.54262719,5.779047131,rice,1.23,100.0
93.53125,53.09375,39.8125,20.67506897,5.809257107,rice,1.19,100.0
93.375,53.125,39.75,20.80751075,5.839467084,rice,1.13,100.0
93.21875,53.15625,39.6875,20.93995253,5.86967706,rice,1.26,100.0
93.0625,53.1875,39.625,21.07239432,5.899887037,rice,1.37,100.0
92.90625,53.21875,39.5625,21.2048361,5.930097013,rice,1.28,100.0
92.75,53.25,39.5,21.33727788,5.960306989,rice,1.37,100.0
92.59375,53.28125,39.4375,21.46971966,5.990516966,rice,1.36,100.0
92.4375,53.3125,39.375,21.60216145,6.020726942,rice,1.34,100.0
92.28125,53.34375,39.3125,21.73460323,6.050936919,rice,1.3,100.0
92.125,53.375,39.25,21.86704501,6.081146895,rice,1.35,100.0
91.96875,53.40625,39.1875,21.99948679,6.111356872,rice,1.17,100.0
91.8125,53.4375,39.125,22.13192858,6.141566848,rice,1.22,100.0
91.65625,53.46875,39.0625,22.26437036,6.171776825,rice,0.99,100.0
91.5,53.5,39.0,22.39681214,6.201986801,rice,1.16,100.0
91.34375,53.53125,38.9375,22.52925392,6.232196777,rice,1.32,100.0
91.1875,53.5625,38.875,22.66169571,6.262406754,rice,1.16,100.0
91.03125,53.59375,38.8125,22.79413749,6.29261673,rice,1.14,100.0
90.875,53.625,38.75,22.92657927,6.322826707,rice,1.33,100.0
90.71875,53.65625,38.6875,23.05902105,6.353036683,rice,1.23,100.0
90.5625,53.6875,38.625,23.19146284,6.38324666,rice,1.21,100.0
90.40625,53.71875,38.5625,23.32390462,6.413456636,rice,1.37,100.0
90.25,53.75,38.5,23.4563464,6.443666613,rice,1.29,100.0
90.09375,53.78125,38.4375,23.58878818,6.473876589,rice,1.35,100.0
89.9375,53.8125,38.375,23.72122997,6.504086565,rice,1.19,100.0
89.78125,53.84375,38.3125,23.85367175,6.534296542,rice,1.05,100.0
89.625,53.875,38.25,23.98611353,6.564506518,rice,1.14,100.0
89.46875,53.90625,38.1875,24.11855531,6.594716495,rice,1.1,100.0
89.3125,53.9375,38.125,24.2509971,6.624926471,rice,1.32,100.0
89.15625,53.96875,38.0625,24.38343888,6.655136448,rice,1.29,100.0
89.0,54.0,38.0,24.51588066,6.685346424,rice,1.31,100.0
88.34375,54.125,38.0,24.47550857,6.674437271,rice,1.35,100.0
87.6875,54.25,38.0,24.43513649,6.663528118,rice,1.05,100.0
87.03125,54.375,38.0,24.3947644,6.652618965,rice,1.12,100.0
86.375,54.5,38.0,24.35439231,6.641709812,rice,1.19,100.0
85.71875,54.625,38.0,24.31402022,6.630800659,rice,1.29,100.0
85.0625,54.75,38.0,24.27364814,6.619891505,rice,1.14,100.0
84.40625,54.875,38.0,24.23327605,6.608982352,rice,1.15,99.8
83.75,55.0,38.0,24.19290396,6.598073199,rice,1.15,100.0
